feature,n_FN,n_TP,FN_mean,TP_mean,FN_over_TP_ratio,abs_dev_from_1
auid_euid_mismatch,5409,20608,0.08467369199482344,0.00640527950310559,13.21935942901001,12.21935942901001
lifetime_seconds,5409,20608,52577.65615048993,9634.60760335792,5.457166323220595,4.457166323220595
is_suid_exec,5409,20608,0.0,0.003202639751552795,0.0,1.0
network_count,5409,20608,0.00517655758920318,1.0168866459627328,0.005090594521774153,0.9949094054782258
priv_op_count,5409,20608,0.006470696986503975,0.05192158385093168,0.1246244144839943,0.8753755855160057
uid_changed,5409,20608,0.17008689221667592,0.8058520962732919,0.2110646519420279,0.7889353480579722
max_uid_euid_delta,5409,20608,0.5546311702717692,1.9342973602484472,0.28673521541720487,0.7132647845827951
seq_length,5409,20608,5.673322240709928,9.531686723602485,0.5952065363899943,0.4047934636100057
failed_call_count,5409,20608,4.601959696801627,7.513053183229814,0.6125285665585125,0.3874714334414875
file_access_count,5409,20608,0.0674801257163986,0.09981560559006211,0.6760478516108616,0.32395214838913844
unique_syscalls,5409,20608,3.0155296727676095,3.7776591614906834,0.7982535066974296,0.20174649330257044
exec_count,5409,20608,1.6426326492882233,2.043623835403727,0.8037842487601021,0.19621575123989787
events_per_second,5409,20608,4964.211213533001,4347.504971904114,1.1418529123288805,0.14185291232888053
shell_from_service,5409,20608,0.00018487705675725643,0.00019409937888198756,0.9524865964133852,0.04751340358661482
parent_child_rarity,5409,20608,0.993826449066371,0.9527597356366458,1.0431029061091501,0.04310290610915013
failed_call_rate,5409,20608,0.786178960990941,0.8048580842391304,0.9767920287887178,0.023207971211282152
uid_is_root,5409,20608,0.9974117212053984,0.9999514751552795,0.9974601228029724,0.00253987719702764
euid_root,5409,20608,0.9974117212053984,0.9999514751552795,0.9974601228029724,0.00253987719702764
ephemeral_privileged,5409,20608,0.9807727860972454,0.9826281055900621,0.9981118802909646,0.0018881197090353519
sensitive_path_access,5409,20608,0.0,0.0,,
