precision,recall,f1,fpr,auroc,repeat,model,n_total
0.7539071892281799,0.12792215739871896,0.2187303801883502,0.04899121652346648,0.558653857539537,0,iforest,90805
0.7510059748811121,0.12563746889151808,0.21526309351135034,0.048871550630639256,0.5036537222703562,1,iforest,90805
0.7670259386474002,0.13210395332707764,0.22538936744105106,0.04707656223823086,0.5880566105510685,2,iforest,90805
0.7511095937179925,0.13463342988862143,0.22833814803923264,0.05234186152262882,0.54171628550511,3,iforest,90805
0.6358155278189126,0.1226184162212884,0.20558861755250016,0.08240193380082808,0.5958915206804696,4,iforest,90805
0.765124095139607,0.12074170780465913,0.2085697170442933,0.04348658545341407,0.6009110054426544,5,iforest,90805
0.7625086465298594,0.13491901595202155,0.22927066001109261,0.04930234784481727,0.4949220519730234,6,iforest,90805
0.7653897931709706,0.1275753743217331,0.21869809242389804,0.04587990330995859,0.5691540951171733,7,iforest,90805
0.7652087721471936,0.12598425196850394,0.216348764296849,0.0453533733815188,0.49770185560970526,8,iforest,90805
0.7661679536679536,0.12953367875647667,0.22160181469202583,0.046382500059832944,0.5006668255064466,9,iforest,90805
0.7516632393855086,0.12675941414058994,0.2169351882560352,0.04913481559485915,0.5816893024402929,10,iforest,90805
0.752929921071514,0.12843213251193342,0.219433988568242,0.04944594691620994,0.568336506013296,11,iforest,90805
0.7737234924771946,0.13322589857614947,0.22731148739188695,0.04571237106000048,0.5219928545279395,12,iforest,90805
0.7594011976047904,0.1293500877157195,0.2210485951335146,0.04808175573797956,0.5900816246566901,13,iforest,90805
0.6753497346840328,0.14279303170005303,0.23574182901981916,0.08053514587272335,0.6066073209047689,14,iforest,90805
