precision,recall,f1,fpr,auroc,repeat,model,n_total
0.9424258381604353,0.7666557871975848,0.8455023003115826,0.05495057798626236,0.9012381536661274,0,cnn,90805
0.8360292393921958,0.8002325486516259,0.8177393298243786,0.18414187588253597,0.7455968492657334,1,cnn,90805
0.9850054308951705,0.758455387377096,0.8570111445331858,0.013546179068042027,0.9136674348753836,2,cnn,90805
0.9735261516252932,0.7703888050263147,0.860126402095314,0.0245793743867123,0.9141760019822541,3,cnn,90805
0.7567700156985872,0.7866876096446493,0.7714388589946191,0.29665174831869423,0.9078284184097228,4,cnn,90805
0.6543543902657778,0.8929664232385459,0.7552622498274673,0.5534068879687911,0.8924320906896535,5,cnn,90805
0.7121014227748463,0.834135694178124,0.7683028794212974,0.39566330804394134,0.8783767322956162,6,cnn,90805
0.9675248055779029,0.7359756843866019,0.8360135323014181,0.028983079242754232,0.9207773874860787,7,cnn,90805
0.7179971327668799,0.8377463179796826,0.7732630389757108,0.3860421702606323,0.752185444076701,8,cnn,90805
0.7364260337419318,0.8076169882909714,0.7703803158109804,0.3391331402723596,0.8403167705039285,9,cnn,90805
0.909822203939851,0.8121251682917874,0.8582021987497306,0.09444032261924706,0.9361881865723194,10,cnn,90805
0.7730627306273062,0.7777936436701889,0.7754209712844709,0.26788406768302897,0.8675299804022604,11,cnn,90805
0.9346825040734881,0.8074129982456856,0.8663988880254792,0.06619917191202164,0.8823641169181011,12,cnn,90805
0.9478479798585302,0.806372649014728,0.8714054250664081,0.05205466337984348,0.9375916056665411,13,cnn,90805
0.7984719562513573,0.8250377381583779,0.8115374968648106,0.24430988679606538,0.8849029510585597,14,cnn,90805
