model,train_dataset,test_dataset,repeat,seed,n_shared_features,insample_accuracy,insample_precision,insample_recall,insample_f1,insample_fpr,insample_auroc,crossdataset_accuracy,crossdataset_precision,crossdataset_recall,crossdataset_f1,crossdataset_fpr,crossdataset_auroc,f1_drop,recalibrated_accuracy,recalibrated_precision,recalibrated_recall,recalibrated_f1,recalibrated_fpr,recalibrated_auroc,recalibration_n_labeled_samples,f1_recovered_by_recalibration
xgb,CasinoLimit,CAM-LDS,5,47,17,0.9966191161715308,0.9806286321314753,1.0,0.9902195860676426,0.004079001039487362,0.9995297321803612,0.28656722994558154,0.2865767006334343,0.999884690779106,0.4454757175148983,1.0,0.4462661360166982,0.5447438685527444,0.7074446581484521,0.38235294117647056,0.002180384921799656,0.004336043360433604,0.0014537902388369677,0.44190275892248737,9149,-0.4411396741544647
xgb,CasinoLimit,CAM-LDS,6,48,17,0.9966300222483968,0.9806899137607799,1.0,0.9902508282063417,0.004065842971618047,0.999520834365015,0.28660027760029966,0.28660027760029966,1.0,0.445515647073933,1.0,0.4381524141402967,0.5447351811324087,0.7075916647269965,0.421875,0.002264245880330412,0.004504316636776911,0.0012807199723087574,0.43529074469503604,9149,-0.44101133043715607
xgb,CasinoLimit,CAM-LDS,7,49,17,0.996662740478995,0.9808738046127883,1.0,0.9903445664521014,0.004026368768010106,0.9995292135883153,0.28656722994558154,0.2865767006334343,0.999884690779106,0.4454757175148983,1.0,0.529208137898929,0.5448688489372031,0.707407906503816,0.366412213740458,0.002012663004738144,0.004003336113427856,0.0014364832121841467,0.5432766639059895,9149,-0.44147238140147044
xgb,CasinoLimit,CAM-LDS,8,50,17,0.9956484753304541,0.9873804971319312,0.9871917415408143,0.9872861103145015,0.0026052974381241857,0.9995330374185911,0.28437506884928065,0.2828225374732334,0.9747088442172426,0.4384298199358581,0.9929587251586603,0.5474527033501477,0.5488562903786434,0.7036959903955702,0.3538062283737024,0.017149566019539604,0.032713457308538293,0.012928348909657321,0.5502144651851549,9149,-0.4057163626273198
xgb,CasinoLimit,CAM-LDS,9,51,17,0.9968917680931815,0.9864250536683925,0.9955394124769005,0.9909612762043704,0.002828984591902525,0.9995321318738706,0.28437506884928065,0.2828225374732334,0.9747088442172426,0.4384298199358581,0.9929587251586603,0.4420233949502097,0.5525314562685122,0.7074446581484521,0.38235294117647056,0.002180384921799656,0.004336043360433604,0.0014537902388369677,0.438960451546414,9149,-0.43409377657542453
xgb,CasinoLimit,CAM-LDS,10,52,17,0.9950050167953584,0.9878322126160742,0.9829223220544192,0.9853711511434777,0.0025000328951696733,0.9995205769555434,0.3648901716274868,0.3065606848058698,0.9635622861974863,0.4651365592993914,0.8756195858618613,0.5475403415748602,0.5202345918440863,0.7036959903955702,0.3538062283737024,0.017149566019539604,0.032713457308538293,0.012928348909657321,0.5504131672532216,9149,-0.4324231019908531
xgb,CasinoLimit,CAM-LDS,11,53,17,0.9966845526327269,0.980996436831906,1.0,0.9904070684758599,0.004000052632271477,0.999517768509209,0.28656722994558154,0.2865767006334343,0.999884690779106,0.4454757175148983,1.0,0.5324990750403092,0.5449313509609617,0.7075059108895123,0.40425531914893614,0.002390037318126546,0.004751979991663193,0.0014537902388369677,0.5460672058789869,9149,-0.44072373752323507
xgb,CasinoLimit,CAM-LDS,12,54,17,0.9966845526327269,0.980996436831906,1.0,0.9904070684758599,0.004000052632271477,0.9995286773884553,0.28654519817576946,0.28656098178973927,0.9998078179651766,0.4454490966692354,1.0,0.5475066900586931,0.5449579718066245,0.7038552475223266,0.357080035180299,0.017023774581743468,0.032498198991435204,0.012651436483212184,0.550408257221676,9149,-0.4129508976778002
xgb,CasinoLimit,CAM-LDS,13,55,17,0.996662740478995,0.9808738046127883,1.0,0.9903445664521014,0.004026368768010106,0.9995312523216375,0.2865562140606755,0.28656884129816906,0.9998462543721413,0.4454624072060347,1.0,0.6448996639707464,0.5448821592460668,0.7038552475223266,0.357080035180299,0.017023774581743468,0.032498198991435204,0.012651436483212184,0.6538791422658201,9149,-0.4129642082145995
xgb,CasinoLimit,CAM-LDS,14,56,17,0.996662740478995,0.9808738046127883,1.0,0.9903445664521014,0.004026368768010106,0.9995325989001757,0.28656722994558154,0.2865767006334343,0.999884690779106,0.4454757175148983,1.0,0.5486743431853196,0.5448688489372031,0.7038674980705386,0.3573943661971831,0.017023774581743468,0.03249949969981989,0.012634129456559362,0.5509570718975354,9149,-0.4129762178150784
