precision,recall,f1,fpr,auroc,repeat,model,n_total
0.9847158538279839,0.9032052507487415,0.942200950576661,0.0028947749312490953,0.9983488725184682,0,mlp,91692
0.9880686778543021,0.6490792072898744,0.7834781939850781,0.0016184423479256307,0.9981248986088617,1,mlp,91692
0.9822461599840415,0.9413114127317912,0.9613432253026162,0.0035132041211068566,0.9984459959628452,2,mlp,91692
0.9855554582859144,0.7173899190721978,0.8303584599498451,0.0021710811984368217,0.9988083429750159,3,mlp,91692
0.9883396288388898,0.7669661632575033,0.8636934447992537,0.0018684456374425979,0.9224298649681814,4,mlp,91692
0.9847611475518452,0.9471101765118206,0.9655687650230624,0.003026355609942236,0.9986270009369963,5,mlp,91692
0.9900787231748086,0.5850379149939463,0.7354802531442762,0.0012105422439768945,0.9981367256098387,6,mlp,91692
0.9906839911743074,0.7725100363219269,0.8680988184747583,0.001500019737101804,0.9895966029435601,7,mlp,91692
0.988735058904463,0.7326833620085388,0.8416660566576385,0.001723706890880143,0.9980759446935779,8,mlp,91692
0.9846169416051007,0.6199579430319251,0.7608508641589113,0.0020000263161357385,0.9979262883361026,9,mlp,91692
0.9822127601126296,0.9113617536481233,0.945461757123025,0.003407939578152344,0.9980714530240706,10,mlp,91692
0.9869887278582931,0.9764226088064742,0.981677237491191,0.002657929709601442,0.9981830458992271,11,mlp,91692
0.9840692165075877,0.9132097113362646,0.947316234796404,0.003052671745680864,0.9975961707505422,12,mlp,91692
0.9905985854752458,0.7318549671828204,0.8417927951038956,0.0014342293977552337,0.998900443161596,13,mlp,91692
0.9855734895014998,0.87937296883961,0.9294494022562722,0.002657929709601442,0.9984810812091945,14,mlp,91692
