precision,recall,f1,fpr,auroc,repeat,model,n_total
0.9274387076024838,0.7647178817673698,0.8382545308185101,0.07019601273245099,0.9147096615295015,0,mlp,90805
0.9056459754265875,0.7502957855656643,0.8206838846432755,0.0917119402627863,0.9251681773990508,1,mlp,90805
0.9869927312321591,0.6841622128840112,0.8081394648386203,0.010578464925926812,0.9089222762756596,2,mlp,90805
0.9829723030498976,0.7442372812206764,0.8471058069609232,0.015125768853361416,0.9056160076428694,3,mlp,90805
0.7748885860557623,0.8583493125535474,0.8144864697456544,0.29255917478400306,0.9352704039518354,4,mlp,90805
0.9513138128894033,0.788013544939007,0.8619977908935724,0.047315894023885315,0.9081973304740661,5,mlp,90805
0.9782712259157316,0.7540084043898658,0.8516231596894224,0.019649139602230574,0.9277821641222128,6,mlp,90805
0.9819401583255065,0.746440373709763,0.8481463024557581,0.016107029174544672,0.9159973284905544,7,mlp,90805
0.9022121727779202,0.7895230712741218,0.842114424342642,0.10039968408204293,0.9069632192605488,8,mlp,90805
0.7256810713402353,0.8378891110113826,0.777758842687268,0.3716104635856688,0.8956503149867883,9,mlp,90805
0.7730022841002214,0.9043694667700216,0.8335417156286722,0.31158605174353204,0.8926720798541365,10,mlp,90805
0.6464396002251396,0.8668556974419648,0.7405955088489792,0.5562549362180791,0.9139519754306056,11,mlp,90805
0.9729167736304359,0.7731018726286157,0.8615758843320905,0.025249503386544768,0.9331922561588324,12,mlp,90805
0.9836895984723917,0.7566194769695239,0.8553408357162623,0.014718904817748846,0.9167935902528497,13,mlp,90805
0.6727183844105054,0.8140630737220024,0.7366720815181275,0.46466266184812005,0.9112888337120519,14,mlp,90805
