precision,recall,f1,fpr,auroc,repeat,model,n_total
0.9589091409944447,0.8027827958642426,0.873927779404996,0.013820046015348744,0.9365917233649963,0,rf,90778
0.5315368136204758,0.9059845485644002,0.6699923254029163,0.3207794814780501,0.9372548800287839,1,rf,90778
0.960873314874495,0.8136602990352462,0.8811605061605061,0.01331048007288337,0.9487102379974117,2,rf,90778
0.9789836082421253,0.7322904254910251,0.8378556664760983,0.006315529408131437,0.9526583379285823,3,rf,90778
0.9428898275255192,0.8236922012530269,0.8792696686839676,0.02004292707030466,0.9388553470635639,4,rf,90778
0.9432952277263654,0.7992466464234923,0.8653169929880776,0.01930174024490048,0.9421297240433172,5,rf,90778
0.9788577851522775,0.7029250105700119,0.818255033557047,0.006099349917388552,0.9470297471954345,6,rf,90778
0.9595719381688466,0.8064726909328516,0.8763861913413946,0.01365019070119362,0.9545707353893504,7,rf,90778
0.5164133542575833,0.9233193681054696,0.6623652356136432,0.34735411744722905,0.9419521228088197,8,rf,90778
0.9456603439890348,0.8220778721605104,0.8795492865073816,0.01897747100878615,0.9527433593604981,9,rf,90778
0.9582631480441699,0.7871776146365838,0.864335605309249,0.013773721838760983,0.9355872084846012,10,rf,90778
0.9686667001961474,0.7402851981396779,0.8392156862745098,0.009619987338058399,0.9396874922177642,11,rf,90778
0.9307522411329089,0.8260752584848369,0.8752952675735114,0.024690786121276693,0.9533817081282291,12,rf,90778
0.9585958184972154,0.8071261098512511,0.8763641675187279,0.014005342721699789,0.9455951524182302,13,rf,90778
0.9680727643974198,0.8018218856901257,0.8771391329941555,0.010623677830793224,0.9266234850629623,14,rf,90778
