precision,recall,f1,fpr,auroc,repeat,model,n_total
0.8176151037492208,0.18728326057688385,0.3047584272460208,0.04901514970203193,0.5049480164790212,0,iforest,90805
0.7997744996711453,0.1736363265472645,0.28532640576552415,0.05100160352296389,0.5061328206187918,1,iforest,90805
0.8067154127381182,0.17104565297213495,0.28224720613976034,0.04808175573797956,0.5258787145210242,2,iforest,90805
0.8333590852904821,0.22004406184978173,0.34815866765645676,0.051623866165665465,0.5307106788599768,3,iforest,90805
0.6970424346335191,0.1658643058218759,0.26796513256545884,0.08457985305028361,0.5630280631003959,4,iforest,90805
0.8302428618313095,0.20641752682469094,0.330632249632413,0.04951774645190628,0.5414453658489818,5,iforest,90805
0.8243029546400333,0.20203174085104647,0.32452446876484753,0.05052293995165498,0.5122172373579199,6,iforest,90805
0.8321672426873472,0.20137897270613195,0.324283485259095,0.047650958523801544,0.5201555107269467,7,iforest,90805
0.8142843770476458,0.17745094039410877,0.29139938028640816,0.04748342627384343,0.49036368953251946,8,iforest,90805
0.8109287543876292,0.17437069071029335,0.287023823514598,0.04769882488093244,0.4693433028534168,9,iforest,90805
0.8261400651465798,0.206947900942434,0.3309843072004176,0.05109733623722566,0.5415549872471779,10,iforest,90805
0.814966958385426,0.186161315327812,0.3030886748588509,0.049589545987602617,0.5080277606182564,11,iforest,90805
0.8414036778286357,0.2137407694504508,0.34088653924359497,0.04726802766675442,0.5226679611035963,12,iforest,90805
0.7342795698924731,0.17412590265595038,0.2814978482035385,0.07392958858866046,0.5457417556251243,13,iforest,90805
0.8085994370571679,0.1699441067275917,0.28085967130214917,0.04719622813105809,0.6105787341265849,14,iforest,90805
