precision,recall,f1,fpr,auroc,repeat,model,n_total
0.9865682093067668,0.9875740776142229,0.9870708872046366,0.002776352320425269,0.9990897015889476,0,rf,91692
0.9861040929762507,0.9948384630089849,0.9904520222045995,0.0028947749312490953,0.9988996386521893,1,rf,91692
0.9855575176589304,0.9957943031925062,0.9906494659101714,0.003013197542072922,0.9983954200325041,2,rf,91692
0.9872101285446676,0.9738737016504174,0.9804965676525309,0.0026052974381241857,0.9987282886293869,3,rf,91692
0.9861642438153533,0.9855986745682789,0.985881378079485,0.0028553007276411533,0.9991489611062313,4,rf,91692
0.9859128237523689,0.9945198496144778,0.9901976334739714,0.0029342491348570377,0.9986550711463973,5,rf,91692
0.9846117794094673,0.8032243675524119,0.8847166169503422,0.0025921393702548717,0.9943905617247089,6,rf,91692
0.9869443383008534,0.9875103549353215,0.9872272654881351,0.0026974039132093845,0.9988347991347993,7,rf,91692
0.9853646227605349,0.9953482444401963,0.9903312727849104,0.003052671745680864,0.9989541914330947,8,rf,91692
0.9848245959795033,0.9552666794112025,0.9698204754973314,0.00303951367781155,0.9980485917929809,9,rf,91692
0.9856707317073171,0.8240616835531765,0.8976503661541665,0.0024737167594310453,0.9988411379478428,10,rf,91692
0.9861322188449848,0.9923532785318295,0.9892329680800381,0.0028816168633797813,0.9980184690155468,11,rf,91692
0.9859799713876967,0.8783534059771873,0.929060088295757,0.0025789813023855577,0.9981929515523086,12,rf,91692
0.9844209288653734,0.8536290065634359,0.9143715231562063,0.002789510388294583,0.9989798732682953,13,rf,91692
0.9871041879468846,0.9852800611737718,0.9861912810536723,0.002657929709601442,0.9901878020682854,14,rf,91692
