precision,recall,f1,fpr,auroc,repeat,model,n_total
0.9832829167330043,0.39355126489517617,0.5621188677527987,0.0013815971262779773,0.9985313800260817,0,mlp,91692
0.9978635164006535,0.5059580704772829,0.6714587737843551,0.00022368715377833919,0.9981414361193198,1,mlp,91692
0.983419551664677,0.9448798827502708,0.9637645835364467,0.0032895169673285173,0.9988303233961714,2,mlp,91692
0.985296661477253,0.7259287580449882,0.835956705191708,0.0022368715377833917,0.9986062279088016,3,mlp,91692
0.9878868454095576,0.8522908303065061,0.9150930487137384,0.0021579231305675073,0.9991493111663432,4,mlp,91692
0.9846143643477684,0.9460906136493978,0.964968152866242,0.003052671745680864,0.9985237306885953,5,mlp,91692
0.9893060560269673,0.5423437201299942,0.700609153770168,0.0012105422439768945,0.9974448529700449,6,mlp,91692
0.9852426690414096,0.9870005735041101,0.986120837843,0.003052671745680864,0.9979119845026218,7,mlp,91692
0.9881744271988174,0.6815777735295991,0.806727759550477,0.0016842326872722009,0.9981105712982956,8,mlp,91692
0.9895492452232661,0.5973363920219206,0.7449733767781928,0.0013026487190620929,0.9982832222031663,9,mlp,91692
0.9933658272407258,0.46753329509972597,0.6358161098834438,0.0006447453255963894,0.9982923606586374,10,mlp,91692
0.9836867862969005,0.9990441598164786,0.9913059972811482,0.003421097646021658,0.9979222121271593,11,mlp,91692
0.9816893503577943,0.8916714458675843,0.9345176478445253,0.003434255713890972,0.9974736660615038,12,mlp,91692
0.9793658782083543,0.3720129994264959,0.5392075367137711,0.0016184423479256307,0.9984242545048799,13,mlp,91692
0.9893531768746422,0.5506913910660804,0.7075487145898149,0.0012237003118462085,0.9984790911069776,14,mlp,91692
