max_fpr_cap,f1_mean,f1_std,precision_mean,recall_mean,actual_fpr_mean,auroc_mean
0.01,0.8288456713070673,0.018350954144931278,0.9455852958191393,0.7470156256374689,0.06557212263360697,0.9427031352306716
0.02,0.8402640877002335,0.016928960511730158,0.9431412514947162,0.7659540614418017,0.06861642294713159,0.9427031352306716
0.05,0.862706211564103,0.02404013736392083,0.9217845795010694,0.8169842111704948,0.09399516549792977,0.9427031352306716
0.1,0.8614614421723475,0.020329920875878097,0.8885204168563859,0.8452694708498225,0.14079888950051456,0.9427031352306715
0.15,0.8558209416799242,0.0175287325032556,0.8496813827020742,0.8698665905103831,0.19355718833018212,0.9427031352306715
0.2,0.8389559499384523,0.03682479099809352,0.8052765293720533,0.8844070009383541,0.2663331977119881,0.9427031352306716
0.3,0.8378604505993892,0.03814144205058281,0.7956318290850364,0.8922320590755172,0.2825407462365076,0.9427031352306715
0.5,0.8380514311460999,0.03742131475015512,0.7859207051762713,0.9017869527967036,0.29601512576885336,0.9427031352306715
1.0,0.8614614421723475,0.020329920875878097,0.8885204168563859,0.8452694708498225,0.14079888950051456,0.9427031352306716
