max_fpr_cap,f1_mean,f1_std,precision_mean,recall_mean,actual_fpr_mean,auroc_mean
0.01,0.9674449899296984,0.028472998057296073,0.9862283076476628,0.9506021793156185,0.0027421413439650518,0.9988070107342694
0.02,0.9779055387018601,0.021895500820346577,0.9862705909849794,0.9704199324539603,0.002789510388294583,0.9988070107342694
0.05,0.9868971297594562,0.004150864985936006,0.9863204843604277,0.9875103549353215,0.0028289845919025254,0.9988070107342694
0.1,0.9886844433061015,0.002776363671682703,0.9862556487464623,0.9911425476327025,0.0028526691140672903,0.9988070107342694
0.15,0.9886844433061015,0.002776363671682703,0.9862556487464623,0.9911425476327025,0.0028526691140672903,0.9988070107342694
0.2,0.9890924419725661,0.002077234943293936,0.9862537239247082,0.9919581979226407,0.002855300727641153,0.9988070107342694
0.3,0.9891052384041732,0.0020893861846894837,0.9862540882198865,0.9919836869942011,0.002855300727641153,0.9988070107342694
0.5,0.9891052384041732,0.0020893861846894837,0.9862540882198865,0.9919836869942011,0.002855300727641153,0.9988070107342694
1.0,0.9886844433061015,0.002776363671682703,0.9862556487464623,0.9911425476327025,0.0028526691140672903,0.9988070107342694
