fold,f1,auroc,fpr,pct_routed_to_stage2,degenerate
0,0.7585835130204014,0.9214625133040659,0.2605377906976744,17.177060133630288,False
1,0.6715994744485168,0.7793405243266874,0.007599924939012948,66.33138440194233,False
2,0.9813122529644269,0.983287931828124,0.1673618352450469,4.055351595594465,False
3,0.9624581539933046,0.9840372576125017,0.18388429752066116,4.718268668356405,False
4,0.8860953353327803,0.9351849267555942,0.03881483527867947,56.321483771251934,False
