dropout,learning_rate,f1_mean,f1_std,auroc_mean,auroc_std,fpr_mean
0.1,0.01,0.8405196535635747,0.005303170117929364,0.9288895664819062,0.01670869286725105,0.23030099960909145
0.1,0.001,0.8531253206709724,0.020757260678212895,0.9233643496658459,0.007657749855033197,0.0949987634524408
0.1,0.0001,0.8425826660863626,0.007151605351546991,0.9264883920573705,0.01777891818498756,0.23593327429815955
0.3,0.01,0.8152420462816389,0.04440144493659237,0.9221541989708228,0.005923204384599425,0.28706252144013916
0.3,0.001,0.8412774870954903,0.005006470128474058,0.9275043529324921,0.010185075601041118,0.21579749339843157
0.3,0.0001,0.8512752662595394,0.020396362098178362,0.9316634663212998,0.016205864941143604,0.13753599948942552
0.5,0.01,0.8273041141455795,0.04317772342113861,0.9164482097304957,0.007373062251935895,0.20178062848526912
0.5,0.001,0.8422887053610436,0.0037086378319036647,0.9312709368708446,0.006557702580258639,0.21617244652929024
0.5,0.0001,0.8510863192516593,0.010501767468146041,0.924212424173834,0.00543804438352412,0.05762311625940375
