half_width,low_thresh,high_thresh,f1_mean,f1_std,auroc_mean,auroc_std,pct_routed_mean,pct_routed_std
0.1,0.4,0.6,0.8611471649451291,0.020695933127883058,0.9326178021149438,0.016414651162710743,15.661498407147027,2.703369862957819
0.15,0.35,0.65,0.8564882731788074,0.021224946248407123,0.9310175601608277,0.018327312841882142,16.95911659002754,2.752542481934292
0.2,0.3,0.7,0.8657840177383226,0.02503860096873955,0.9309989573913335,0.0186894321744087,22.046136860598438,6.998356269500406
0.25,0.25,0.75,0.8665591958732847,0.022578069323212574,0.9309767460183404,0.01992149693039267,23.5376591989357,7.525327549392027
0.3,0.2,0.8,0.8363526889230076,0.044230044211182845,0.9294460179724967,0.01964697176231218,27.656911555293693,5.812497264357283
