fold,f1,auroc,fpr,pct_routed_to_stage2,degenerate
0,0.8266507265035865,0.9322567775406935,0.09992732558139535,17.177060133630288,False
1,0.6668120524842801,0.7801481944183597,0.8271720773128166,66.33138440194233,False
2,0.9826423576423576,0.983023924530241,0.2643378519290928,4.055351595594465,False
3,0.9621221173377943,0.9836729191369683,0.18801652892561985,4.718268668356405,False
4,0.8108707062459906,0.9273368786640538,0.14013398715380895,56.321483771251934,False
