precision,recall,f1,fpr,auroc,repeat,model,n_total
0.9565733053553508,0.8060114540492754,0.8748618035420013,0.014700205370516205,0.9361035404597001,0,rf,90778
0.5353929762067863,0.9012184341007803,0.6717279511824784,0.31418600701039207,0.9324010213986247,1,rf,90778
0.9621484073249421,0.8138524810700696,0.8818090954522738,0.01286267969920168,0.947381719180603,2,rf,90778
0.9823008849557522,0.7380943229426913,0.8428652942983804,0.005342721699788453,0.9451836040319423,3,rf,90778
0.8496302706104468,0.8302648268439866,0.8398359285394918,0.05903244236500363,0.9351734436291137,4,rf,90778
0.9467714969951652,0.805358035130876,0.8703580626401928,0.018189960006794213,0.9382886752121578,5,rf,90778
0.9677528688326151,0.768228466002998,0.8565245339618599,0.010283967202482976,0.9482018021010984,6,rf,90778
0.9607941350576021,0.8110081869546835,0.8795698028262954,0.013295038680687451,0.9531026941542489,7,rf,90778
0.5325870813504033,0.9162086328170043,0.6736089524401616,0.32303392473865444,0.940973305795177,8,rf,90778
0.9296754910333048,0.8368758888419111,0.8808382385662561,0.025431972946680873,0.9481822022696351,9,rf,90778
0.9593541462504084,0.7901756543798286,0.866585170509632,0.013449452602646655,0.9349166584463822,10,rf,90778
0.966215217926619,0.754083868239997,0.8470705064548163,0.010592795046401383,0.9354915753614155,11,rf,90778
0.5896972547466396,0.9156320867125342,0.7173788659017677,0.2559410756473804,0.9464849685044474,12,rf,90778
0.9675562775585983,0.8012453395856556,0.8765821454102014,0.010793533144948348,0.9431295647228346,13,rf,90778
0.8159652119894394,0.8077795287696506,0.8118517373920769,0.07319219900866263,0.9250594958467532,14,rf,90778
