max_fpr_cap,f1_mean,f1_std,precision_mean,recall_mean,actual_fpr_mean,auroc_mean
0.01,0.8156498438406066,0.07259240999438783,0.9703494480457682,0.7074701154583656,0.024440561951032717,0.9358139546460047
0.02,0.811320025247759,0.06731171571793296,0.9287600566897399,0.7333156541960751,0.07930976713017256,0.9358139546460047
0.05,0.8325050355293552,0.05458737566281749,0.9043073681136962,0.7819387213903961,0.10904913481559486,0.9358139546460047
0.1,0.8149307068569266,0.05267608160267095,0.8415974133748705,0.8143853779935538,0.21471890481774886,0.9358139546460047
0.15,0.8206311068111208,0.045264915680848054,0.7793551820881202,0.8792582921953409,0.31823468874901273,0.9358139546460047
0.2,0.8213814440709587,0.04521627645581382,0.7789687190223009,0.8817102525396759,0.3200105305985688,0.9358139546460047
0.3,0.8115282064842455,0.051586248416035464,0.7556860011686239,0.8910081188038024,0.3694899839647704,0.9358139546460047
0.5,0.7960488754800372,0.04938007204871339,0.726766595345156,0.8977357104973278,0.43228107124907256,0.9358139546460047
1.0,0.8325050355293552,0.05458737566281749,0.9043073681136962,0.7819387213903961,0.10904913481559486,0.9358139546460047
