max_fpr_cap,f1_mean,f1_std,precision_mean,recall_mean,actual_fpr_mean,auroc_mean
0.01,0.8286976480711695,0.019636638872304338,0.9441764640898465,0.7471869772755089,0.06655338295479021,0.9430793202043434
0.02,0.8406200820002152,0.018471833530624128,0.9418113322570999,0.7669168944555504,0.0695785367254625,0.9430793202043434
0.05,0.8628811515042267,0.026402690570607682,0.9198494597762755,0.818261188853984,0.09569442117607638,0.9430793202043434
0.1,0.8603921841711433,0.02127498708787976,0.8815878673967543,0.848810738035984,0.14910848909843716,0.9430793202043434
0.15,0.8562912616588371,0.01706379882078609,0.8479216511248542,0.8725184610990983,0.19635258358662613,0.9430793202043434
0.2,0.8410060899524694,0.03630078773607114,0.8087667176085663,0.8850434498796458,0.2612019242275566,0.9430793202043434
0.3,0.8399764254174503,0.03753222704979296,0.7984045768283101,0.8934845579535718,0.27817054783045736,0.9430793202043434
0.5,0.8402074465407097,0.03684066685689892,0.7887084415819486,0.9031169678919669,0.29164971399851614,0.9430793202043434
1.0,0.8628811515042267,0.026402690570607682,0.9198494597762755,0.818261188853984,0.09569442117607638,0.9430793202043434
