max_fpr_cap,f1_mean,f1_std,precision_mean,recall_mean,actual_fpr_mean,auroc_mean
0.01,0.9757530558485458,0.02622707915938427,0.9864496258524833,0.9663416810042694,0.0027421413439650518,0.9988085060569123
0.02,0.9779126195309953,0.0218798631192612,0.9862707854934627,0.9704326769897407,0.002789510388294583,0.9988085060569123
0.05,0.9868596917940998,0.004152922348429023,0.986232660952066,0.9875230994711017,0.002847405886919565,0.9988085060569123
0.1,0.988640467701487,0.0027384118577552987,0.9861685255401058,0.9911425476327025,0.00287109040908433,0.9988085060569123
0.15,0.988640467701487,0.0027384118577552987,0.9861685255401058,0.9911425476327025,0.00287109040908433,0.9988085060569123
0.2,0.9890420061249052,0.0020470742843136337,0.9861664339903088,0.9919454533868602,0.0028737220226581926,0.9988085060569123
0.3,0.9890548025565125,0.0020597951941433257,0.986166798285487,0.9919709424584209,0.0028737220226581926,0.9988085060569123
0.5,0.9890548025565125,0.0020597951941433257,0.986166798285487,0.9919709424584209,0.0028737220226581926,0.9988085060569123
1.0,0.9868596917940998,0.004152922348429023,0.986232660952066,0.9875230994711017,0.002847405886919565,0.9988085060569123
