precision,recall,f1,fpr,auroc,repeat,model,n_total
0.77421875,0.14150789441475256,0.23928115622089613,0.04841682023789579,0.5653178746709006,0,iforest,90805
0.7718524889796796,0.14644445351066868,0.24618075201892906,0.05078620491587488,0.5173889711056427,1,iforest,90805
0.7698706099815157,0.1359389661784505,0.23107597350809667,0.04767489170236699,0.5806930476326896,2,iforest,90805
0.7648118706942236,0.1471992166782261,0.24688232375934446,0.05310772323672307,0.5835900946492035,3,iforest,90805
0.5732534578451238,0.13273632246746359,0.21555993573286072,0.11593231697101693,0.5803697590748726,4,iforest,90805
0.778039863191414,0.1345722328750357,0.2294568790107998,0.04504224206016801,0.6021343854899309,5,iforest,90805
0.7612452786997825,0.13567377911957895,0.23030177115254766,0.049924610487518846,0.5045976174523179,6,iforest,90805
0.7764017113262779,0.14067153522908082,0.23818734457032328,0.04753129263097432,0.563919324281,7,iforest,90805
0.7765645180227779,0.13491901595202155,0.22989624428648395,0.045544838810042364,0.4777487814342212,8,iforest,90805
0.7819284802043422,0.14987148627146996,0.2515320620356739,0.04903908288059737,0.49197426424523544,9,iforest,90805
0.7883345188497104,0.15825547713271593,0.26359512766933385,0.049852810951822514,0.5901777362242536,10,iforest,90805
0.7938176847860372,0.1540124841907715,0.2579741342490561,0.04693296316683819,0.5599912721865855,11,iforest,90805
0.7847685626522614,0.15113622455224185,0.2534594529873595,0.0486322188449848,0.518021237233082,12,iforest,90805
0.7593370416619366,0.13644894129166496,0.23132921789351732,0.05073833855874399,0.5752295807314578,13,iforest,90805
0.7854390167690866,0.15382889315001427,0.25727103696501374,0.04930234784481727,0.5993712152707705,14,iforest,90805
