model,train_dataset,test_dataset,repeat,seed,n_shared_features,insample_accuracy,insample_precision,insample_recall,insample_f1,insample_fpr,insample_auroc,crossdataset_accuracy,crossdataset_precision,crossdataset_recall,crossdataset_f1,crossdataset_fpr,crossdataset_auroc,f1_drop
xgb,CAM-LDS,CasinoLimit,13,55,17,0.8691261494411101,0.9950941182744094,0.7613316470156256,0.862657174556213,0.0044037048560419305,0.9573960509560152,0.8301378528115866,0.9097222222222222,0.008347670936086153,0.016543537286102167,0.0001710548823010829,0.07588173893500046,0.8461136372701109
xgb,CAM-LDS,CasinoLimit,14,56,17,0.8690820990033589,0.9950935950082662,0.7612500509975113,0.8626045952568073,0.0044037048560419305,0.957414960910839,0.8293089909697684,0.7692307692307693,0.003823360734085261,0.007608902415826517,0.00023684522164765326,0.7039488475160431,0.8549956928409808
xgb,CasinoLimit,CAM-LDS,0,42,17,0.9966736465558609,0.9809351168896112,1.0,0.9903758164778643,0.004013210700140791,0.9995222706595578,0.5394967237486923,0.5396928568280968,0.9993268328505569,0.7008741433824055,1.0,0.4873789567728118,0.2895016730954588
xgb,CasinoLimit,CAM-LDS,1,43,17,0.996662740478995,0.9808738046127883,1.0,0.9903445664521014,0.004026368768010106,0.9995303476153844,0.5394967237486923,0.5396928568280968,0.9993268328505569,0.7008741433824055,1.0,0.4905452896405895,0.28947042306969595
xgb,CasinoLimit,CAM-LDS,2,44,17,0.9966736465558609,0.9809351168896112,1.0,0.9903758164778643,0.004013210700140791,0.9995196592530466,0.5394967237486923,0.5396928568280968,0.9993268328505569,0.7008741433824055,1.0,0.5397806307369075,0.2895016730954588
xgb,CasinoLimit,CAM-LDS,3,45,17,0.9966300222483968,0.9806899137607799,1.0,0.9902508282063417,0.004065842971618047,0.9995205237128677,0.5395297615770057,0.5397080694023685,0.9993880298641427,0.7009020222179303,1.0,0.5336849340801064,0.2893488059884114
xgb,CasinoLimit,CAM-LDS,4,46,17,0.9966845526327269,0.980996436831906,1.0,0.9904070684758599,0.004000052632271477,0.9995218941877249,0.5394967237486923,0.5396928568280968,0.9993268328505569,0.7008741433824055,1.0,0.48076792710903105,0.2895329250934544
xgb,CasinoLimit,CAM-LDS,5,47,17,0.9966191161715308,0.9806286321314753,1.0,0.9902195860676426,0.004079001039487362,0.9995297321803612,0.5394967237486923,0.5396928568280968,0.9993268328505569,0.7008741433824055,1.0,0.4861381118812444,0.2893454426852371
xgb,CasinoLimit,CAM-LDS,6,48,17,0.9966300222483968,0.9806899137607799,1.0,0.9902508282063417,0.004065842971618047,0.999520834365015,0.5398601398601398,0.5398601398601398,1.0,0.701180744777475,1.0,0.4782813888824149,0.28907008342886664
xgb,CasinoLimit,CAM-LDS,7,49,17,0.996662740478995,0.9808738046127883,1.0,0.9903445664521014,0.004026368768010106,0.9995292135883153,0.5394967237486923,0.5396928568280968,0.9993268328505569,0.7008741433824055,1.0,0.5365166066883468,0.28947042306969595
xgb,CasinoLimit,CAM-LDS,8,50,17,0.9956484753304541,0.9873804971319312,0.9871917415408143,0.9872861103145015,0.0026052974381241857,0.9995330374185911,0.49013820824844445,0.5159346701921051,0.8995757007058055,0.655766714251725,0.9902352631452983,0.5336874132258116,0.3315193960627766
xgb,CasinoLimit,CAM-LDS,9,51,17,0.9968917680931815,0.9864250536683925,0.9955394124769005,0.9909612762043704,0.002828984591902525,0.9995321318738706,0.49013820824844445,0.5159346701921051,0.8995757007058055,0.655766714251725,0.9902352631452983,0.48149303133574856,0.3351945619526454
xgb,CasinoLimit,CAM-LDS,10,52,17,0.9950050167953584,0.9878322126160742,0.9829223220544192,0.9853711511434777,0.0025000328951696733,0.9995205769555434,0.5633500357909806,0.5604504760184731,0.8862347517441149,0.6866603445550814,0.815475193260417,0.5335249791402932,0.2987108065883963
xgb,CasinoLimit,CAM-LDS,11,53,17,0.9966845526327269,0.980996436831906,1.0,0.9904070684758599,0.004000052632271477,0.999517768509209,0.5394967237486923,0.5396928568280968,0.9993268328505569,0.7008741433824055,1.0,0.5392831079849286,0.2895329250934544
xgb,CasinoLimit,CAM-LDS,12,54,17,0.9966845526327269,0.980996436831906,1.0,0.9904070684758599,0.004000052632271477,0.9995286773884553,0.5394636859203789,0.5396776432482455,0.9992656358369711,0.7008462633502872,1.0,0.5335971043140726,0.2895608051255727
xgb,CasinoLimit,CAM-LDS,13,55,17,0.996662740478995,0.9808738046127883,1.0,0.9903445664521014,0.004026368768010106,0.9995312523216375,0.5394746985298167,0.5396827145532666,0.9992860348414997,0.7008555568272863,1.0,0.5771927619260375,0.28948900962481516
xgb,CasinoLimit,CAM-LDS,14,56,17,0.996662740478995,0.9808738046127883,1.0,0.9903445664521014,0.004026368768010106,0.9995325989001757,0.5394967237486923,0.5396928568280968,0.9993268328505569,0.7008741433824055,1.0,0.5335362314739307,0.28947042306969595
